name,age,draft_position,length_of_contract,year_of_contract,gp,a,toi_per_g,plus_minus,pim,pp_pts,shots,shooting_pct,faceoff_pct,g60,gp_24,plus_minus_24,p60_24,shooting_pct_24,pos_C,pos_D,pos_L,pos_R,expiry_status_RFA,expiry_status_UFA,draft_tier_after1,draft_tier_round1,draft_tier_top_10,draft_tier_undrafted
Arttu Hyry,-0.0015283742,-0.0026366173,-0.010944003,-1.3467452e-05,0.0,-0.0006463251,-0.0059572877,-0.00051440834,0.00028875895,-0.0019742032,-0.00049103267,-0.00027871595,3.7089325e-05,-0.00011747943,0.0,-0.0005258464,-0.0015196609,-0.00046423325,2.795108e-05,6.324958e-05,-2.1501704e-05,0.00028622278,-5.4191238e-05,0.0,-1.9708464e-06,1.0858971e-06,-2.4506606e-05,-0.0002036459
Wyatt Johnston,-0.0068031065,0.00059041224,0.017694648,0.0016823807,0.0,0.0009608572,0.009357997,0.00033764532,-8.612387e-05,0.007399968,0.0004602839,0.0028307594,0.00021385337,-0.0010407888,0.0,-0.0002356467,0.0051597315,0.0013025783,3.1061827e-05,8.490047e-05,-5.570668e-05,-2.1818563e-05,2.1894151e-05,0.0,-3.2019243e-06,7.723436e-05,-1.5859236e-05,4.885268e-05
Mikko Rantanen,0.003199139,0.003640255,0.032480694,0.0015601855,0.0,0.008526821,0.012523153,-0.0014285571,-0.00033773592,0.009020144,9.753922e-05,-0.00027714015,0.0002495702,0.00028647113,0.0,-0.0006278343,0.009584301,0.0040482087,3.9276325e-05,9.451162e-05,-1.7537179e-05,8.3439474e-05,2.1894151e-05,0.0,-1.2555882e-05,5.3291267e-05,0.00023019667,3.740397e-05
Jason Robertson,0.0019380366,-0.00070122204,0.009805599,-0.0009068425,0.0,-0.0010411678,0.010519706,0.00051123434,-0.0005189435,0.0089320205,0.0035120524,-0.0009516551,4.4864348e-05,-0.0006896452,0.0,-0.00076786993,0.012258506,0.00048233956,-1.7594955e-05,0.00011153916,0.00013210218,-2.501124e-05,2.1894151e-05,0.0,3.9508905e-06,1.3151815e-05,-1.7890137e-05,7.302133e-05
Tyler Seguin,0.006170569,0.008455445,0.031984866,-0.0004291334,0.0,0.00081959623,-0.0012361667,-0.0013790592,0.0010510792,0.0040455805,-0.0015027258,0.0014277508,9.19429e-05,-0.0005426169,0.0,0.0010114991,0.012415435,-0.0015280362,-1.164575e-05,2.1058335e-05,-4.12663e-05,-2.1222402e-05,9.166449e-06,0.0,5.4988494e-05,4.413237e-05,0.00030510896,7.302133e-05
Sam Steel,0.0016972868,-0.00019925946,-0.009916726,0.00045751402,0.0,0.0014988682,-0.00010758408,-0.00014334863,0.00015764195,-0.002219109,-0.0009626248,-0.0009984316,-0.000115846626,-0.00015817235,0.0,-0.00051025045,-0.0014924401,-0.00047678323,-7.020343e-05,9.301135e-05,-3.5722547e-05,-6.313246e-05,2.1894151e-05,0.0,-1.9708464e-06,-6.077903e-06,-2.6868389e-05,6.553184e-05
Lian Bichsel,-0.01060021,0.00039117486,-0.010685845,-0.0007233743,0.0,-0.00012088563,-6.9354595e-05,-0.0006733723,0.0012105545,-0.0012721184,0.00022821993,-0.0005763103,6.6282024e-05,0.00032032013,0.0,0.0001748729,-0.001549623,-0.00078629085,2.9717974e-05,-5.864344e-05,-3.190838e-05,-4.480432e-05,1.46998655e-05,0.0,-1.9708464e-06,9.814618e-05,-2.0056552e-05,2.1163545e-05
Kyle Capobianco,0.00017078393,-0.0004974633,-0.010844252,6.690136e-05,0.0,-0.00080084684,-0.0055817487,-0.0015210788,-0.00013319076,-0.0022017634,-0.00027663325,-5.4267803e-05,5.3586267e-05,0.00033980815,0.0,-0.00045445588,-0.0051757493,-0.0005451325,2.6056954e-05,-0.00021312958,-2.1501704e-05,-3.845284e-05,7.024306e-06,0.0,4.0654413e-06,-6.448713e-07,-2.0056552e-05,1.3192991e-05
Thomas Harley,-0.0041303257,7.5821954e-05,-0.009762756,0.0010220836,0.0,0.003203786,0.0163504,-0.0006459167,-0.0009585737,0.00093547243,0.00084472646,-0.00019900709,4.80608e-05,0.00037584262,0.0,0.002293935,0.0006055237,5.761485e-06,1.6296155e-05,-0.00018983225,-2.4339875e-05,-4.150388e-05,2.1894151e-05,0.0,5.3974883e-05,-5.5298256e-05,-4.3863743e-05,4.8518206e-05
Miro Heiskanen,0.0012512753,0.0013310671,0.035381164,-0.0028662814,0.0,0.0036174932,0.01359709,0.000105832485,-0.0014034121,0.00606546,0.000601969,0.0004369755,6.680178e-05,0.0002684749,0.0,0.0005560922,-0.0018494962,-0.0006290635,-1.4733396e-06,-7.01526e-05,-1.6220562e-05,-5.385875e-06,2.1894151e-05,0.0,-3.2019243e-06,4.0078627e-05,0.00023019667,3.7458347e-05
Esa Lindell,0.0034537239,-0.0013913774,0.0098030185,0.0011928162,0.0,0.0011109011,0.01451311,-0.001689879,0.00076713937,-0.003662943,-0.002423432,0.00042628378,0.00010728502,0.00083429,0.0,0.0025423777,-0.003384941,-8.337747e-05,6.7504545e-05,-4.7057634e-05,-3.852464e-05,-6.313246e-05,1.46998655e-05,0.0,-5.2496736e-05,3.9116734e-05,-5.284199e-05,7.268686e-05
Nils Lundkvist,-0.0018011121,-0.0005123594,-0.016629746,0.001505989,0.0,-0.00096102856,-0.0011461499,0.0006895835,-0.00034507376,-0.0019652662,-2.7260367e-05,0.0002256424,5.563735e-05,0.0008098194,0.0,-6.43156e-05,-0.0039535277,3.4397843e-05,1.2215791e-05,-6.0764345e-05,-2.9798073e-05,-5.515608e-05,7.024306e-06,0.0,-1.9708464e-06,-0.00010271919,-1.5443156e-05,2.4316232e-05
Ilya Lyubushkin,0.00478504,-0.0029784085,-0.007983296,-0.0006529364,0.0,-0.00041028004,0.0009444571,0.0005532446,0.00074642425,-0.0015766887,0.00037577006,0.00022829135,8.1503495e-05,0.0009118992,0.0,0.00016220017,-0.0032871324,-0.0008450891,4.5453264e-05,6.122866e-05,-4.9196264e-05,-5.5820856e-05,6.281256e-06,0.0,-1.9708464e-06,-3.4563636e-06,-1.9281451e-05,-0.00042318762
Tyler Myers,0.01038419,0.00076015916,-0.0071564633,-0.0010224646,0.0,-0.0012995907,0.010398251,0.00015148382,8.0080405e-05,-0.0020478962,-0.0012688913,-0.00097308616,0.00010892513,0.00047408885,0.0,-0.0008451508,-0.0024975475,-0.0013359181,4.5453264e-05,-5.6845525e-05,-4.6843656e-05,-7.982921e-05,1.46998655e-05,0.0,-1.9708464e-06,4.2257554e-05,-2.3731505e-05,4.743948e-05
Alexander Petrovic,0.0056079496,-0.00044108173,-0.010077847,3.663628e-05,0.0,-0.0010274514,-0.00082900893,-0.0015613193,-0.0006724559,-0.0017530229,-0.0012239886,-0.0006143738,4.6779824e-05,0.00085305615,0.0,-0.0012129727,-0.006081609,-0.001250793,5.1975032e-05,-9.5737814e-05,-3.190838e-05,-6.313246e-05,7.024306e-06,0.0,4.0654413e-06,-6.124007e-06,-2.4506606e-05,4.068062e-05
Mason Appleton,0.004652456,-0.0004399169,-0.009523318,7.037594e-05,0.0,-0.0007255885,-0.003956055,0.00031309493,0.00091416726,-0.0017221263,-0.00041510983,0.00033976766,0.00014017263,0.00026988817,0.0,0.00022955476,-0.0012629854,0.00026498217,-0.00013543315,0.00011903781,-4.9196264e-05,-5.5820856e-05,1.46998655e-05,0.0,4.0654413e-06,-5.0253157e-06,-1.9281451e-05,3.2443262e-05
J.T. Compher,0.0037604063,-0.0011324186,0.011600959,0.00025241345,0.0,0.0013193461,-0.00014113382,0.0009263272,0.00060439605,-0.0035052535,-0.0016477193,-9.902264e-05,0.0002317674,9.6630145e-05,0.0,-0.0005536307,-0.00055096694,-0.00081412937,6.939867e-05,1.3066903e-05,0.00040190876,-6.313246e-05,1.46998655e-05,0.0,4.0654413e-06,1.12328635e-05,-2.4837487e-05,6.6536224e-05
Andrew Copp,0.0031356332,-0.0012907287,0.010671829,3.8073857e-05,0.0,0.0031843402,-0.00022614718,-0.00023262882,0.0008279504,-0.0011938814,-0.0007524478,0.00024529858,-0.0003301351,0.00048205722,0.0,-0.00024643348,0.0006028286,0.0032135223,-0.00017835559,3.0380219e-05,-2.7081538e-05,-3.380906e-05,2.1894151e-05,0.0,4.0654413e-06,2.6110274e-05,-2.6868389e-05,7.369124e-05
Alex DeBrincat,0.0035035256,-0.00061395013,0.010497614,-0.00018042843,0.0,0.0007229303,0.0024563083,-0.00022133286,0.0011812453,0.008260376,0.0027269518,-0.00024113819,0.00013295282,-0.0013642496,0.0,0.001468142,0.008071232,0.00067643047,-3.4172015e-05,0.000116809475,-1.893759e-05,0.00015769473,2.1894151e-05,0.0,5.1487905e-06,4.708962e-05,-1.7890137e-05,6.1937106e-05
Emmitt Finnie,-0.011613655,-0.0014908025,-0.011704889,0.00014317906,0.0,0.00036934146,-0.0009990423,0.0005466692,0.00078990293,0.00052891584,-0.00020416635,-0.00038622622,-0.0006730538,9.528302e-05,0.0,-0.0005531892,-0.0013294592,-0.0008165828,-4.924586e-05,7.7633835e-05,-6.385979e-05,-4.6291796e-05,-0.00018889071,0.0,7.7647404e-05,-9.902883e-06,-2.4837487e-05,2.556462e-05
Patrick Kane,0.00778455,0.0022250284,-0.019590624,0.00043387976,0.0,-0.004385687,0.0026023535,-0.0016948957,0.0005994034,0.0054500718,-0.00043684844,-0.00019632676,9.601549e-05,-0.00089176145,0.0,0.00058229343,0.004884399,-0.00049384247,-1.0388701e-05,0.00025170724,-1.744037e-05,8.233048e-05,2.1894151e-05,0.0,-3.2019243e-06,7.623176e-05,4.4173947e-05,5.091011e-05
Marco Kasper,-0.011417647,0.0008211256,-0.011296075,-0.00084540155,0.0,-0.0006046602,-0.002561064,0.0001953219,-0.0007188274,-0.00140069,0.0013663121,-0.00020212983,-0.0012409938,0.00030107435,0.0,-0.00057022215,0.002034452,0.0010426451,-7.020343e-05,9.227454e-05,-4.7577094e-05,-5.659719e-05,1.46998655e-05,0.0,-1.9708464e-06,-3.428277e-05,4.947857e-05,1.6277712e-05
Dylan Larkin,0.0026293653,0.00025552596,0.030113218,-0.0005070707,0.0,0.0011695749,0.0075881155,-0.0011956578,0.00012497007,0.007451793,0.003337321,-0.0010739487,-0.0006200845,-0.0007190917,0.0,0.00012986182,0.0026048813,0.00082482933,5.587748e-05,0.000105399275,-1.6736505e-05,-2.5676016e-05,2.1894151e-05,0.0,-3.5615463e-05,3.266473e-06,-0.00010399771,6.1548264e-05
Carter Mazur,-0.004284209,-0.0003783319,-0.01063679,-0.00045982262,0.0,-0.0008937563,-0.0058043334,0.00051857607,0.00019668578,-0.001933843,-0.00041219508,-0.0005443939,9.3420196e-05,6.7131215e-05,0.0,-0.00016963622,-0.003909035,-4.1579133e-05,2.795108e-05,3.9670897e-05,0.00018448777,-3.2556076e-05,7.024306e-06,0.0,4.0654413e-06,-3.0005724e-05,-1.9281451e-05,4.9524488e-06
David Perron,0.008034688,-9.920694e-05,-0.010447921,6.4172025e-05,0.0,7.3942065e-05,-0.004560501,0.0010024831,0.000824104,0.0007807617,-0.00064431934,-0.0001519059,9.4585244e-05,-0.0005093765,0.0,0.002070594,0.0025755938,0.0015776191,3.176413e-05,3.0509977e-05,0.000345125,-6.5522465e-05,2.1894151e-05,0.0,-1.9708464e-06,1.1311208e-05,-2.4837487e-05,2.5454077e-05
Michael Rasmussen,0.001993138,0.0027878701,0.008292898,-0.0006225286,0.0,-0.0016049553,-0.0048992014,0.00092304253,0.000105773914,-0.00387074,-0.0016887207,9.374322e-05,-0.00046176955,0.00011207518,0.0,0.0020016246,-0.0021046372,-0.0007024043,-0.00018152251,3.0994244e-05,-5.62181e-05,-5.858935e-05,1.46998655e-05,0.0,-1.9708464e-06,1.9200774e-05,0.00012439085,2.820084e-05
Lucas Raymond,-0.005981419,0.0022848798,0.038396347,-0.0005214079,0.0,-0.0026326363,0.002322909,-0.0018973245,0.00058431644,0.0073620398,-0.0007999712,-0.0009409871,0.00021336606,-7.595261e-05,0.0,0.00096099585,0.005552592,0.0030803953,1.3358245e-05,0.000110948495,9.493248e-05,-7.735665e-06,2.1894151e-05,0.0,-2.188317e-06,4.087783e-05,0.00017343953,3.7768463e-05
Dominik Shine,0.0015020771,-0.002638624,-0.008990548,-1.4996571e-05,0.0,-0.0009639212,-0.008877623,-0.00044583954,-0.0007514284,-0.0017149703,-8.418648e-05,0.0012985966,5.086376e-05,-0.0009744189,0.0,0.0006692619,-0.0029139991,-0.00062548957,2.5858648e-05,-3.510359e-06,-3.8789585e-05,0.00031032134,6.281256e-06,0.0,-1.9708464e-06,-9.796893e-06,-1.9281451e-05,-0.00017777566
James van Riemsdyk,0.005326106,0.0044754087,-0.020661596,-0.00012405972,0.0,0.00050119025,-0.009241413,0.00093320163,0.00019263804,0.001368944,-0.0010134164,-0.0009797752,0.00019331096,-0.0010258339,0.0,-0.00011508891,0.0041511892,-2.1240448e-05,1.525237e-05,6.0428327e-05,0.0002332484,-5.4634067e-05,2.1894151e-05,0.0,-1.9708464e-06,3.9416205e-05,6.243534e-05,3.343e-05
Jacob Bernard-Docker,-0.0029509228,0.00016128871,-0.0098683145,0.00015060797,0.0,-0.0007666238,-0.0035000972,-0.00016730986,-0.00088372035,-0.0019506599,-0.00017578149,-0.00017023223,5.5192995e-05,0.00034896468,0.0,-0.00073585083,-0.0021541794,-0.00067203725,2.795108e-05,-8.3256e-05,-4.9196264e-05,-5.515608e-05,1.46998655e-05,0.0,-1.9708464e-06,1.9000568e-05,-1.9281451e-05,2.8063267e-05
Ben Chiarot,0.008873539,-7.6316355e-05,-0.0066318642,0.0007493486,0.0,-0.00074836554,0.015664184,-1.8215076e-05,-0.0006991046,-0.0016814957,-0.00082073297,-0.0002758028,0.00010288511,0.0010922394,0.0,-0.0002757031,-0.006436599,-0.0013995321,5.1975032e-05,-0.00011401775,-3.569569e-05,-7.134659e-05,7.024306e-06,0.0,4.0654413e-06,-1.9040774e-05,-2.3731505e-05,3.7308e-05
Simon Edvinsson,-0.011598605,0.00010751668,-0.01167044,-0.0011929406,0.0,-0.0006820251,0.014830412,-0.0009775738,-0.00057502463,-0.0016789797,-0.0010371455,-0.0010183793,2.75894e-05,-0.000133877,0.0,-0.00048326454,-0.001204536,-0.0004604528,3.6239748e-05,-0.00029932748,-3.852464e-05,-4.823759e-05,1.46998655e-05,0.0,-1.9708464e-06,-3.2813623e-05,0.00018800265,4.7566027e-05
Justin Faulk,0.0047287275,-0.0023683321,0.02460022,-0.0021778536,0.0,-0.0001337287,0.011196119,0.00018864428,-0.0014391396,-0.0013098442,0.0017821694,-0.00033302573,0.00011281316,0.00038410278,0.0,0.00039645954,-0.0017258442,-0.0008929413,1.8190281e-05,7.443095e-05,-3.6363686e-05,-3.2504555e-05,2.1894151e-05,0.0,5.1487905e-06,-1.6510621e-05,-1.5859236e-05,6.553184e-05
Travis Hamonic,0.0037569655,-0.00066312356,-0.016659854,0.0009844853,0.0,-0.00083211117,-0.0039660637,0.00015791859,0.0005115121,-0.0016097017,-0.000115768606,-0.0006250358,9.5921976e-05,0.00038452164,0.0,-7.5320495e-06,-0.00583155,-0.0007140094,5.1975032e-05,-2.759852e-05,-3.9189596e-05,-7.910495e-05,7.024306e-06,0.0,4.0654413e-06,3.5980534e-05,-1.4668055e-05,1.2240812e-05
Albert Johansson,-0.0023399172,-0.00046988018,-0.010872811,0.00012951202,0.0,-0.0008589405,-0.00039171087,0.0002016286,0.000562047,-0.0020928844,-0.000621122,-9.197714e-05,7.401935e-05,0.0006032754,0.0,0.00043755767,-0.005039039,-0.00074728247,2.6056954e-05,-0.00013347135,-5.62181e-05,-5.515608e-05,7.024306e-06,0.0,4.0654413e-06,3.0481438e-05,-1.9281451e-05,1.4091528e-05
Moritz Seider,-0.0018328696,0.0018530911,0.032754436,-0.0010016378,0.0,-0.002227178,0.012560829,0.00076860486,0.0007879232,0.0074453456,0.0010241957,0.00066176563,4.4989847e-05,0.00037943549,0.0,-0.0008847364,-0.0019623663,-0.00011469916,1.6028844e-05,-9.226627e-06,-2.3164728e-05,-7.966185e-06,2.1894151e-05,0.0,-3.2019243e-06,2.469329e-06,5.6333243e-05,4.041101e-05
Colton Dach,-0.0066266772,-0.0004391465,-0.01076944,-0.0005156695,0.0,-0.0010928946,-0.005037741,-0.00010187984,0.0005259404,-0.001993882,-0.00034315116,0.00011904716,0.00030624933,0.00053535466,0.0,0.0014418905,-0.001244584,-0.00044821372,-0.00018626795,3.484715e-05,-4.9902137e-05,-3.2556076e-05,-0.00012682237,0.0,4.0654413e-06,-3.9230967e-05,-1.9281451e-05,-9.243733e-06
Jason Dickinson,0.005810068,-0.00028634298,-0.009164618,0.00026194466,0.0,-0.0013031983,0.0010998843,0.0007928734,0.0006024461,-0.0017840058,-0.00096240116,0.00021441025,0.00091932184,0.00026403443,0.0,0.00060661783,-0.0017923734,0.0017317594,-6.352889e-05,0.00011540132,-5.62181e-05,-6.313246e-05,1.46998655e-05,0.0,-1.9708464e-06,-6.077903e-06,-2.3731505e-05,5.326802e-05
Leon Draisaitl,0.005072396,0.0030825664,0.031147787,0.0016997068,0.0,0.0074556274,0.018372186,0.0015415859,0.00027603723,0.009943361,0.0041568656,0.0019035174,0.0016618894,0.00041731077,0.0,0.0032780904,0.016078943,-0.00022308817,7.3502444e-05,0.00012523151,-2.1764314e-05,-1.159312e-05,9.166449e-06,0.0,3.329979e-05,5.3291267e-05,0.00023019667,3.779282e-05
Trent Frederic,0.0007999355,-0.0023005886,0.031332448,0.00040077185,0.0,-0.0019443473,-0.007821651,0.00014479885,-0.00021769239,-0.004511929,-0.002541822,-1.1055828e-05,-0.00073078094,0.00030650274,0.0,-0.00044701714,-0.0018419685,-0.00079236634,-0.00012848193,5.6576915e-05,-4.9902137e-05,-4.576445e-05,1.46998655e-05,0.0,-1.9708464e-06,3.4842058e-05,-0.00010983907,1.5266767e-05
Adam Henrique,0.010300953,-0.0008220492,-0.009353584,4.1181505e-05,0.0,0.0006192525,-0.004123353,0.0003028436,0.0004673966,-0.0022445268,-0.0002779246,0.00046255178,-5.705742e-05,0.0014444554,0.0,-0.0007767196,-0.0009460606,0.00021409706,-4.5690507e-05,9.5953736e-05,-4.7577094e-05,-7.134659e-05,2.1894151e-05,0.0,4.0654413e-06,1.867226e-05,-2.4837487e-05,3.759706e-05
Zach Hyman,0.0041803275,-0.0030083447,0.020834988,-0.0024219712,0.0,-0.0010277493,0.00633979,-0.0012104621,-0.0011411052,0.0022205026,-0.0019923826,0.00028567598,9.435165e-05,-0.00097650685,0.0,-0.0010131685,-8.715462e-05,0.00047060216,-5.2845926e-06,1.736881e-05,0.00012289763,-2.5786692e-05,2.1894151e-05,0.0,5.1487905e-06,-8.549623e-07,-1.7890137e-05,7.302133e-05
Mattias Janmark,0.0045566345,-0.00084930914,-0.008613286,-0.0005374709,0.0,-0.002584541,-0.0075638727,0.00035046865,-0.0003862293,-0.0018865193,-0.00020694613,-0.00017433698,0.00011035844,0.0008921029,0.0,-0.00020677535,-0.0020704272,-0.00024202008,-7.375878e-05,2.2321627e-05,-4.0519986e-05,-3.845284e-05,1.46998655e-05,0.0,4.0654413e-06,-1.0573656e-05,-1.9281451e-05,1.4613458e-05
Max Jones,0.00056214415,5.004562e-05,-0.01149837,0.00024731117,0.0,-0.0009550937,-0.007934652,-0.00016830448,-0.0003079153,-0.0021272493,-0.0009051788,-4.1409206e-05,2.874943e-05,-0.00054927374,0.0,-0.00016955141,-0.004993833,-0.00047815987,1.0321664e-05,8.7066175e-05,0.00013536357,-5.6122408e-05,7.024306e-06,0.0,-1.9708464e-06,4.040839e-05,-2.4506606e-05,-4.366002e-07
Kasperi Kapanen,0.0018318717,-0.00037233342,-0.017728534,0.0008501334,0.0,-0.00024760852,-0.004025216,-0.00066935614,0.000603805,-0.001717632,0.0006994576,-0.00023058281,1.5069569e-05,-0.000102797996,0.0,-6.6811175e-05,-0.0017466168,-0.0011313531,1.0321664e-05,0.0001238955,-2.5584319e-05,0.0004290393,1.46998655e-05,0.0,-3.4384386e-05,-0.00013814298,-1.6432843e-05,3.5865538e-05
Curtis Lazar,0.0020507385,-0.0004368148,-0.016121356,0.00083398394,0.0,-0.0014258097,-0.00854681,0.000108956476,0.00028205154,-0.0019395772,-7.2949755e-05,5.8355843e-05,0.0001624312,-7.8556826e-05,0.0,0.0007324028,-0.0039771204,-0.00062793517,-7.020343e-05,1.2005106e-05,-3.1135525e-05,-3.845284e-05,1.46998655e-05,0.0,-1.9708464e-06,-7.281879e-05,-1.4668055e-05,6.099972e-07
Connor McDavid,0.0076224995,0.0055150283,-0.009631638,0.0013101817,0.0,0.006046099,0.024186503,0.0030681358,-0.0007191431,0.007405635,0.004464962,0.00039589475,0.0012380121,0.00016876098,0.0,0.0045687915,0.018356292,0.003472451,8.072236e-05,0.0001454282,-2.1764314e-05,-1.159312e-05,9.166449e-06,0.0,2.2932229e-05,5.7662048e-05,0.00011309038,3.779282e-05
Ryan Nugent-Hopkins,0.0022144932,0.0030889465,0.029927557,-0.0028276767,0.0,-0.0041483827,0.0027805532,0.00023509096,0.00016485457,0.0036764077,0.00033307774,-0.0013863591,-0.0007488535,-0.00014275029,0.0,-0.0010602468,0.00011436998,-0.0007351086,-3.9032206e-05,-2.8742805e-05,-5.745885e-05,-1.7210992e-05,2.1894151e-05,0.0,-1.9708464e-06,7.1453287e-06,0.00016900165,7.302133e-05
Vasily Podkolzin,-0.0028883244,0.0016444178,-0.010995348,0.00026985575,0.0,-0.0008680383,-0.0014595226,0.00026093074,0.00042348792,-0.002267539,0.0005398339,-0.00031307378,3.6497964e-05,-0.0007375405,0.0,-0.00022876784,-0.0017550888,-0.0007099283,5.1629533e-05,2.001959e-05,-3.2625292e-05,0.0004050847,2.1894151e-05,0.0,-1.9708464e-06,-1.7255952e-06,5.6333243e-05,4.689611e-05
Jack Roslovic,0.0018749908,-0.0005195758,-0.017821934,0.00024479712,0.0,-0.0004097331,-0.00077198906,0.00040936464,-0.00012719144,0.0008417637,0.0001498724,-0.001093733,-0.001090812,-0.0027850815,0.0,0.0010377563,0.001997394,0.0011337141,-6.6197754e-05,0.0001234709,-4.6747868e-05,-7.507011e-05,2.1894151e-05,0.0,-9.143626e-05,-0.00019652027,-1.4401941e-05,6.1937106e-05
Josh Samanski,-0.0044393423,-0.0019355307,-0.010987396,6.1030456e-05,0.0,-5.179605e-05,-0.006561369,-0.00019373697,-0.00011845916,-0.0016967981,-0.0001554878,-0.00016126473,0.0006047643,0.00065205747,0.0,-0.00054853305,-0.0014108913,-0.00037440442,-7.020343e-05,0.000101580124,-3.8789585e-05,-2.7436305e-05,-5.4191238e-05,0.0,-1.9708464e-06,-3.0005724e-05,-1.9281451e-05,-0.00020561725
Matt Savoie,-0.011493232,0.0011925044,-0.012535989,-0.00070181786,0.0,-0.0006866418,-0.0028757236,-0.000494926,0.0006154751,-0.00025054143,0.000894074,-0.00018706376,8.000743e-06,-8.7978646e-05,0.0,0.00017176023,-0.0016813759,-0.0010099923,-4.2571322e-05,6.406776e-05,-2.7081538e-05,-5.077306e-05,2.1894151e-05,0.0,-5.7791643e-05,-3.0882227e-05,5.6333243e-05,1.21788935e-05
Evan Bouchard,0.0019295791,0.0038376288,0.012368852,0.0013506035,0.0,0.0050862357,0.017635068,0.0029555461,0.00011754917,0.009693091,-5.637233e-05,0.00054752675,8.796038e-05,9.105168e-05,0.0,-2.6708265e-05,0.0021677127,0.0001892215,1.928722e-05,-4.9906972e-05,-2.1764314e-05,-7.966185e-06,2.1894151e-05,0.0,-3.2019243e-06,3.7548474e-05,0.00011309038,3.7458347e-05
Mattias Ekholm,0.0129071865,-5.84926e-05,-0.006680479,0.0009977064,0.0,0.0041352683,0.014464198,-0.0018040524,-0.0005725348,-0.0018850866,0.0008819807,-0.0002643426,3.221599e-05,0.0017476483,0.0,0.00023201398,-0.0008403342,-0.00043222343,2.6056954e-05,-2.8595525e-05,-3.2625292e-05,-5.6206918e-05,2.1894151e-05,0.0,4.0654413e-06,3.173297e-05,-4.3863743e-05,6.165986e-05
Ty Emberson,-0.0025445472,-0.000412895,-0.010964738,2.0830465e-05,0.0,-0.00080605043,-0.00035673787,-0.00013404337,-0.00015029569,-0.0020343822,-0.00013322078,-0.00038070072,5.0193794e-05,0.00069487025,0.0,-0.00018846663,-0.003135263,-0.00048656252,2.795108e-05,-0.00012362887,-4.9196264e-05,-5.515608e-05,1.46998655e-05,0.0,4.0654413e-06,9.502095e-06,-1.9281451e-05,2.8509448e-05
Connor Murphy,0.0030091298,0.00018265704,0.0077093095,0.00029152658,0.0,-0.0016796775,0.001286541,0.00017375161,0.00050854124,-0.0031944094,-0.00076843385,0.0004112643,0.00016148815,0.00096637796,0.0,0.00048673272,-0.00395535,-0.00055694865,0.00010881242,0.00012990767,-4.9196264e-05,-5.5820856e-05,1.46998655e-05,0.0,-1.9708464e-06,6.883253e-05,-1.9281451e-05,5.8577996e-05
Darnell Nurse,0.002867601,0.0034494293,0.031304527,-5.757955e-05,0.0,0.0005851797,0.011557507,0.0013233528,0.00024197844,-0.0032732487,0.0022210146,-0.0001427578,0.00024254911,0.0007213813,0.0,0.0005434473,-0.0013597099,-0.0011573269,6.7364825e-05,0.00018271453,-3.6363686e-05,-5.6453384e-05,1.46998655e-05,0.0,-3.2019243e-06,8.0814743e-07,0.00018686187,7.173468e-05
Spencer Stastney,-0.00079751987,-0.00047335506,-0.010932208,-8.2514125e-05,0.0,-0.0008566647,-0.00037537445,0.00044915613,0.00011975075,-0.0020588718,-0.0005615327,-0.00042316478,6.5530105e-05,0.0006466355,0.0,-6.620633e-05,-0.005635925,-0.0008902853,2.6056954e-05,-0.00013672878,-5.62181e-05,-5.515608e-05,-6.060185e-05,0.0,4.0654413e-06,9.502095e-06,-1.9281451e-05,3.826018e-05
Jake Walman,0.006205893,-0.0009846467,-0.008017075,0.000341763,0.0,-9.511414e-05,0.0051449253,0.0008730549,0.0006259216,-0.002407067,0.0009890924,-0.0003423869,0.00010233015,0.00049497327,0.0,-0.0005457207,0.001668986,-0.0011986843,2.795108e-05,-0.00035173458,-3.8870647e-05,-8.138055e-05,2.1894151e-05,0.0,4.2372354e-05,1.7564671e-05,-1.5859236e-05,7.268686e-05
Aleksander Barkov,0.004501029,0.009719361,0.0325961,0.0015054033,0.0,0.0010873049,-0.0009089622,7.1942806e-05,-0.0005587584,-0.0032481828,-0.0011795816,0.0002499147,0.00033851567,0.00075605465,0.0,0.00011274822,0.0077965804,0.0034584005,-2.6024256e-05,7.142356e-05,-5.6837955e-05,-5.9254126e-05,1.46998655e-05,0.0,-9.572386e-07,8.045572e-07,0.00024391394,7.369124e-05
Sam Bennett,0.0020531756,0.004970627,0.033647597,0.0006403415,0.0,0.0015864169,0.0029544132,0.00035805022,-0.0006925012,0.0060327733,-0.0011758495,-0.0001806845,8.631813e-05,-0.00056091003,0.0,3.4940174e-05,0.0030122725,-0.0012673942,-4.763316e-05,0.00010079088,-4.8245092e-05,-2.0412113e-05,2.1894151e-05,0.0,-3.5615463e-05,-8.3764135e-06,0.00016900165,6.1548264e-05
Jesper Boqvist,0.00073117507,-0.0004259927,-0.010904991,8.024217e-05,0.0,-0.0011194876,-0.007818237,0.00072710763,-2.8407398e-05,-0.002040562,-0.0004357594,0.0003345262,6.314103e-05,0.00067600084,0.0,-0.00037938074,-0.0015851993,0.0018121832,-9.8660144e-05,0.00010757927,-4.0519986e-05,-3.7788064e-05,1.46998655e-05,0.0,4.0654413e-06,-1.4984064e-06,-1.9281451e-05,3.185871e-05
