name,team,pos,age,rwpi_role,rwpi_off_score,rwpi_def_score,rwpi_score,cap_hit,true_value,value_gap,expiry_status,expiry_year,years_left,gp,player_id
Leo Carlsson,ANA,C,21.2485,Offensive Driver F,92.05748865355523,32.677760968229954,85.32526475037821,950000.0,7435200.41602071,6485200.41602071,UFA,2026.0,0.0,60.0,8484153
Nathan Gaucher,ANA,C,22.3874,Unknown,,,,886666.0,,,RFA,2027.0,1.0,59.0,8483444
Cutter Gauthier,ANA,L,22.1848,Offensive Driver F,93.19213313161876,31.164901664145233,85.9304084720121,950000.0,7479950.016125647,6529950.016125647,UFA,2026.0,0.0,71.0,8483445
Mikael Granlund,ANA,C,34.0808,Offensive Driver F,83.96369137670196,55.52193645990923,87.5945537065053,7000000.0,7601968.317832353,601968.3178323526,UFA,2028.0,2.0,48.0,8475798
Jansen Harkins,ANA,C,28.8433,Depth / Bottom-6 F,39.636913767019664,41.14977307110439,16.49016641452345,787500.0,1000000.0,212500.0,UFA,2026.0,0.0,44.0,8478424
Ross Johnston,ANA,L,32.1013,Depth / Bottom-6 F,34.79576399394856,10.59001512859304,3.6308623298033282,1100000.0,775000.0,-325000.0,UFA,2026.0,0.0,62.0,8477527
Alex Killorn,ANA,L,36.5311,Defensive / PK Forward,50.07564296520424,78.36611195158851,72.16338880484115,6250000.0,3250000.0,-3000000.0,UFA,2027.0,1.0,72.0,8473986
Chris Kreider,ANA,L,34.9076,Offensive Driver F,88.6535552193646,30.10590015128593,75.71860816944024,6500000.0,6697703.658011954,197703.65801195428,UFA,2027.0,1.0,66.0,8475184
Mason McTavish,ANA,C,23.154,Offensive Driver F,80.78668683812406,12.556732223903177,51.28593040847201,7000000.0,4592304.171140819,-2407695.828859181,UFA,2031.0,5.0,65.0,8482745
Ryan Poehling,ANA,C,27.2279,Defensive / PK Forward,49.62178517397882,92.8895612708018,94.55370650529501,3750000.0,3250000.0,-500000.0,UFA,2030.0,4.0,65.0,8480068
Beckett Sennecke,ANA,R,20.1588,Offensive Driver F,90.62027231467474,22.239031770045386,73.07110438729198,942500.0,6485495.354888282,5542995.354888282,RFA,2028.0,2.0,72.0,8484762
Troy Terry,ANA,R,28.5421,Offensive Driver F,88.35098335854765,30.71104387291982,75.34039334341907,7000000.0,6667625.253996661,-332374.74600333907,UFA,2030.0,4.0,51.0,8478873
Frank Vatrano,ANA,R,32.0356,Depth / Bottom-6 F,48.1089258698941,50.529500756429655,30.559757942511347,4571189.0,1650000.0,-2921189.0,UFA,2028.0,2.0,45.0,8478366
Jeffrey Viel,ANA,L,29.1581,Unknown,,,,775000.0,,,UFA,2026.0,0.0,10.0,8479705
Tim Washe,ANA,C,24.5859,Defensive / PK Forward,27.382753403933435,87.14069591527988,70.04538577912254,1750000.0,3250000.0,1500000.0,RFA,2028.0,2.0,29.0,8485512
John Carlson,ANA,D,36.2081,Offensive Defenseman,62.02723146747352,79.27382753403933,67.17095310136158,8000000.0,5500000.0,-2500000.0,UFA,2026.0,0.0,55.0,8474590
Radko Gudas,ANA,D,35.8084,Depth / 7th Defenseman,13.010590015128592,91.98184568835099,68.53252647503783,4000000.0,775000.0,-3225000.0,UFA,2026.0,0.0,54.0,8475462
Drew Helleson,ANA,D,25.0021,Depth / 7th Defenseman,8.925869894099849,68.07866868381241,32.9803328290469,1100000.0,775000.0,-325000.0,UFA,2027.0,1.0,53.0,8481563
Jackson LaCombe,ANA,D,25.2101,Offensive Defenseman,52.04236006051437,69.89409984871406,46.74735249621785,9000000.0,5500000.0,-3500000.0,UFA,2034.0,8.0,72.0,8481605
Pavel Mintyukov,ANA,D,22.3354,Shutdown Defenseman,29.500756429652043,88.35098335854765,83.96369137670196,918333.0,4000000.0,3081667.0,UFA,2026.0,0.0,67.0,8483490
Ian Moore,ANA,D,24.2245,Depth / 7th Defenseman,22.54160363086233,60.816944024205746,31.164901664145233,925000.0,775000.0,-150000.0,UFA,2026.0,0.0,57.0,8482178
Jacob Trouba,ANA,D,32.0794,Shutdown Defenseman,31.61875945537065,96.52042360060514,95.00756429652041,8000000.0,4000000.0,-4000000.0,UFA,2026.0,0.0,71.0,8476885
Olen Zellweger,ANA,D,22.5435,Depth / 7th Defenseman,32.9803328290469,61.57337367624811,37.67019667170953,844167.0,775000.0,-69167.0,UFA,2026.0,0.0,70.0,8482803
Viktor Arvidsson,BOS,L,32.9665,Depth / Bottom-6 F,91.83055975794251,10.43872919818457,49.319213313161875,4000000.0,1650000.0,-2350000.0,UFA,2026.0,0.0,60.0,8478042
Michael Eyssimont,BOS,C,29.5441,Depth / Bottom-6 F,74.28139183055976,33.43419062027231,46.4447806354009,1450000.0,1650000.0,200000.0,UFA,2027.0,1.0,52.0,8479591
Morgan Geekie,BOS,C,27.6851,Offensive Driver F,93.64599092284418,8.925869894099849,68.22995461422087,5500000.0,6087443.568504688,587443.5685046883,UFA,2031.0,5.0,71.0,8479987
Tanner Jeannot,BOS,L,28.8268,Defensive / PK Forward,61.11951588502269,84.56883509833585,91.83055975794251,3400000.0,3250000.0,-150000.0,UFA,2030.0,4.0,68.0,8479661
Mark Kastelic,BOS,C,27.0445,Defensive / PK Forward,57.791225416036305,96.8229954614221,99.39485627836612,1566667.0,3250000.0,1683333.0,UFA,2028.0,2.0,72.0,8480355
Marat Khusnutdinov,BOS,C,23.6934,Depth / Bottom-6 F,59.60665658093798,45.688350983358546,39.78819969742814,925000.0,1650000.0,725000.0,UFA,2027.0,1.0,67.0,8482177
Sean Kuraly,BOS,C,33.18,Defensive / PK Forward,30.257186081694403,97.73071104387292,91.52798789712556,1850000.0,3250000.0,1400000.0,UFA,2027.0,1.0,72.0,8476374
Elias Lindholm,BOS,C,31.3155,Offensive Driver F,71.25567322239031,5.143721633888049,34.79576399394856,7750000.0,2984927.079347577,-4765072.920652423,UFA,2031.0,5.0,59.0,8477496
Fraser Minten,BOS,C,21.7248,Defensive / PK Forward,62.178517397882,82.07261724659607,88.95612708018155,816666.0,3250000.0,2433334.0,RFA,2027.0,1.0,72.0,8483489
Casey Mittelstadt,BOS,C,27.3429,Depth / Bottom-6 F,73.67624810892586,13.918305597579424,32.22390317700454,5750000.0,1650000.0,-4100000.0,UFA,2027.0,1.0,62.0,8479999
David Pastrnak,BOS,R,29.8371,Offensive Driver F,95.61270801815431,18.608169440242055,80.33282904689864,11250000.0,7058297.285649073,-4191702.7143509267,UFA,2031.0,5.0,67.0,8477956
Lukas Reichel,BOS,L,23.8604,Unknown,,,,1200000.0,,,UFA,2026.0,0.0,5.0,8482117
Alex Steeves,BOS,C,26.2943,Depth / Bottom-6 F,72.76853252647504,60.363086232980336,66.71709531013616,1625000.0,1650000.0,25000.0,UFA,2028.0,2.0,41.0,8482634
Pavel Zacha,BOS,C,28.9719,Offensive Driver F,92.28441754916793,42.36006051437216,91.07413010590015,4750000.0,7852153.839031052,3102153.839031052,UFA,2027.0,1.0,69.0,8478401
Jonathan Aspirot,BOS,D,26.8638,Depth / 7th Defenseman,15.431164901664147,74.73524962178517,45.53706505295008,3658333.0,775000.0,-2883333.0,UFA,2028.0,2.0,51.0,8481219
Jordan Harris,BOS,D,25.7194,Unknown,,,,825000.0,,,UFA,2026.0,0.0,6.0,8480887
Henri Jokiharju,BOS,D,26.7762,Depth / 7th Defenseman,23.600605143721634,57.03479576399395,27.83661119515885,3000000.0,812500.0,-2187500.0,UFA,2028.0,2.0,37.0,8480035
Hampus Lindholm,BOS,D,32.1807,Shutdown Defenseman,25.86989409984871,91.83055975794251,87.44326777609682,6500000.0,4000000.0,-2500000.0,UFA,2030.0,4.0,58.0,8476854
Mason Lohrei,BOS,D,25.1882,Depth / 7th Defenseman,38.27534039334342,48.26021180030257,24.96217851739788,3200000.0,812500.0,-2387500.0,UFA,2027.0,1.0,67.0,8482511
Charlie McAvoy,BOS,D,28.2628,Offensive Defenseman,66.11195158850227,87.74583963691377,84.26626323751891,9500000.0,5500000.0,-4000000.0,UFA,2030.0,4.0,60.0,8479325
Andrew Peeke,BOS,D,28.0274,Shutdown Defenseman,8.623298033282904,97.2768532526475,86.9894099848714,2750000.0,4000000.0,1250000.0,UFA,2026.0,0.0,67.0,8479369
Nikita Zadorov,BOS,D,30.9459,Shutdown Defenseman,16.338880484114977,98.63842662632375,92.28441754916793,5000000.0,4000000.0,-1000000.0,UFA,2030.0,4.0,71.0,8477507
Zach Benson,BUF,L,20.8734,Offensive Driver F,81.99697428139183,43.72163388804841,74.28139183055976,950000.0,6582985.322416295,5632985.322416295,UFA,2026.0,0.0,56.0,8484145
Sam Carrick,BUF,C,34.141,Depth / Bottom-6 F,31.921331316187597,53.70650529500757,16.944024205748864,1000000.0,1000000.0,0.0,UFA,2027.0,1.0,60.0,8475842
Justin Danforth,BUF,R,33.0322,Unknown,,,,1800000.0,,,UFA,2027.0,1.0,4.0,8479941
Josh Doan,BUF,R,24.1478,Offensive Driver F,88.50226928895613,15.88502269288956,63.993948562783665,6950000.0,5728527.615312662,-1221472.384687338,UFA,2033.0,7.0,73.0,8482659
Josh Dunne,BUF,C,27.2991,Depth / Bottom-6 F,29.1981845688351,40.544629349470505,9.531013615733738,775000.0,775000.0,0.0,UFA,2026.0,0.0,31.0,8482623
Jordan Greenway,BUF,L,29.1061,Defensive / PK Forward,19.51588502269289,70.34795763993948,41.6036308623298,4000000.0,1100000.0,-2900000.0,UFA,2027.0,1.0,33.0,8478413
Tyson Kozak,BUF,C,23.2416,Depth / Bottom-6 F,16.49016641452345,65.80937972768533,11.497730711043873,775000.0,775000.0,0.0,RFA,2028.0,2.0,40.0,8482896
Peyton Krebs,BUF,C,25.1636,Depth / Bottom-6 F,74.13010590015129,43.872919818456886,54.53857791225416,1450000.0,1650000.0,200000.0,UFA,2026.0,0.0,73.0,8481522
Jiri Kulich,BUF,C,21.9493,Unknown,,,,886666.0,,,RFA,2027.0,1.0,12.0,8483468
Beck Malenstyn,BUF,L,28.1396,Defensive / PK Forward,29.652042360060516,97.88199697428139,91.37670196671709,1350000.0,3250000.0,1900000.0,UFA,2026.0,0.0,72.0,8479359
Ryan McLeod,BUF,C,26.5133,Defensive / PK Forward,67.62481089258698,75.79425113464447,83.05597579425114,5000000.0,3250000.0,-1750000.0,UFA,2029.0,3.0,73.0,8480802
Josh Norris,BUF,C,26.8939,Offensive Driver F,89.86384266263238,11.800302571860817,63.69137670196672,7950000.0,5702511.4529380025,-2247488.5470619975,UFA,2030.0,4.0,35.0,8480064
Noah Ostlund,BUF,C,22.0424,Depth / Bottom-6 F,63.086232980332824,16.036308623298034,23.29803328290469,975000.0,1000000.0,25000.0,RFA,2029.0,3.0,60.0,8483500
Tanner Pearson,BUF,L,33.6263,Depth / Bottom-6 F,44.47806354009077,72.91981845688352,43.41906202723147,1000000.0,1650000.0,650000.0,UFA,2026.0,0.0,52.0,8476871
Jack Quinn,BUF,R,24.5175,Offensive Driver F,77.45839636913767,22.995461422087747,52.49621785173979,3375000.0,4704359.587957592,1329359.5879575917,UFA,2027.0,1.0,73.0,8482097
Tage Thompson,BUF,C,28.4052,Offensive Driver F,96.2178517397882,24.357034795763994,86.08169440242057,7142857.0,7491105.807103946,348248.8071039459,UFA,2030.0,4.0,73.0,8479420
Alex Tuch,BUF,R,29.8782,Defensive / PK Forward,89.25869894099849,80.48411497730712,97.88199697428139,4750000.0,3250000.0,-1500000.0,UFA,2026.0,0.0,70.0,8477949
Jason Zucker,BUF,L,34.193,Offensive Driver F,95.15885022692889,2.118003025718608,65.05295007564297,4750000.0,5819185.909619978,1069185.9096199777,UFA,2027.0,1.0,54.0,8475722
Bowen Byram,BUF,D,24.7858,Offensive Defenseman,43.11649016641452,69.1376701966717,36.00605143721634,6250000.0,5500000.0,-750000.0,UFA,2027.0,1.0,73.0,8481524
Rasmus Dahlin,BUF,D,25.9521,Offensive Defenseman,67.77609682299546,52.193645990922846,55.37065052950075,11000000.0,5500000.0,-5500000.0,UFA,2032.0,6.0,69.0,8480839
Michael Kesselring,BUF,D,26.2012,Depth / 7th Defenseman,4.084720121028744,63.38880484114977,25.264750378214828,1400000.0,812500.0,-587500.0,UFA,2026.0,0.0,32.0,8480891
Zach Metsa,BUF,D,27.436,Depth / 7th Defenseman,21.02874432677761,25.416036308623298,2.8744326777609683,775000.0,793750.0,18750.0,UFA,2027.0,1.0,38.0,8484305
Owen Power,BUF,D,23.3429,Shutdown Defenseman,21.18003025718608,64.2965204236006,38.57791225416036,8350000.0,2500000.0,-5850000.0,UFA,2031.0,5.0,72.0,8482671
Mattias Samuelsson,BUF,D,26.0342,Shutdown Defenseman,36.00605143721634,93.19213313161876,93.34341906202724,4285714.0,4000000.0,-285714.0,UFA,2030.0,4.0,70.0,8480807
Luke Schenn,BUF,D,36.397,Depth / 7th Defenseman,5.143721633888049,85.02269288956127,52.344931921331316,2750000.0,775000.0,-1975000.0,UFA,2026.0,0.0,46.0,8474568
Logan Stanley,BUF,D,27.8357,Depth / 7th Defenseman,31.316187594553707,61.42208774583964,36.61119515885023,1250000.0,775000.0,-475000.0,UFA,2026.0,0.0,59.0,8479378
Conor Timmins,BUF,D,27.5209,Shutdown Defenseman,3.0257186081694405,87.44326777609682,63.38880484114977,2200000.0,2500000.0,300000.0,UFA,2027.0,1.0,35.0,8479982
Sebastian Aho,CAR,C,28.668,Offensive Driver F,95.00756429652041,47.655068078668684,95.91527987897126,9750000.0,8189111.657564579,-1560888.3424354214,UFA,2032.0,6.0,71.0,8478427
Jackson Blake,CAR,R,22.6475,Offensive Driver F,84.8714069591528,11.043872919818456,56.12708018154312,5117002.0,5035670.688644989,-81331.3113550106,UFA,2034.0,8.0,71.0,8482809
William Carrier,CAR,L,31.2663,Depth / Bottom-6 F,46.4447806354009,22.087745839636913,12.102874432677762,2000000.0,775000.0,-1225000.0,UFA,2030.0,4.0,60.0,8477478
Nicolas Deslauriers,CAR,L,35.091,Depth / Bottom-6 F,7.715582450832073,37.367624810892586,1.6641452344931922,1750000.0,775000.0,-975000.0,UFA,2026.0,0.0,24.0,8475235
Nikolaj Ehlers,CAR,L,30.1136,Offensive Driver F,89.56127080181543,5.597579425113464,59.90922844175491,8500000.0,5373042.201783455,-3126957.798216545,UFA,2031.0,5.0,71.0,8477940
Taylor Hall,CAR,L,34.3655,Offensive Driver F,78.81996974281392,10.741301059001513,47.0499243570348,3166667.0,4193737.828218286,1027070.8282182859,UFA,2028.0,2.0,71.0,8475791
Mark Jankowski,CAR,L,31.5346,Depth / Bottom-6 F,68.98638426626323,54.76550680786687,57.48865355521936,800000.0,1650000.0,850000.0,UFA,2026.0,0.0,58.0,8476873
Seth Jarvis,CAR,C,24.1478,Offensive Driver F,97.2768532526475,49.167927382753405,97.42813918305598,7420087.0,8291755.815829708,871668.8158297082,UFA,2032.0,6.0,63.0,8482093
Jesperi Kotkaniemi,CAR,C,25.7221,Depth / Bottom-6 F,39.03177004538578,21.18003025718608,6.959152798789712,4820000.0,775000.0,-4045000.0,UFA,2030.0,4.0,37.0,8480829
Jordan Martinook,CAR,L,33.6701,Defensive / PK Forward,49.319213313161875,78.51739788199697,72.01210287443268,3050000.0,3250000.0,200000.0,UFA,2027.0,1.0,68.0,8476921
Eric Robinson,CAR,L,30.7844,Depth / Bottom-6 F,60.363086232980336,42.81391830559758,38.27534039334342,1700000.0,1650000.0,-50000.0,UFA,2029.0,3.0,57.0,8480762
Jordan Staal,CAR,C,37.5414,Defensive / PK Forward,68.53252647503783,72.46596066565809,76.55068078668684,2900000.0,3250000.0,350000.0,UFA,2027.0,1.0,68.0,8473533
Logan Stankoven,CAR,C,23.0801,Offensive Driver F,72.61724659606656,14.37216338880484,42.05748865355522,6000000.0,3711273.121360684,-2288726.878639316,UFA,2034.0,8.0,71.0,8482702
Andrei Svechnikov,CAR,R,26.0014,Offensive Driver F,96.52042360060514,3.7821482602118004,69.1376701966717,7750000.0,6163064.480747206,-1586935.5192527939,UFA,2029.0,3.0,71.0,8480830
Jalen Chatfield,CAR,D,29.8645,Shutdown Defenseman,12.254160363086234,72.61724659606656,46.14220877458396,3000000.0,2500000.0,-500000.0,UFA,2027.0,1.0,64.0,8478970
Shayne Gostisbehere,CAR,D,32.9336,Offensive Defenseman,78.06354009077155,16.49016641452345,44.3267776096823,3200000.0,5500000.0,2300000.0,UFA,2027.0,1.0,45.0,8476906
K'Andre Miller,CAR,D,26.1793,Offensive Defenseman,33.28290468986384,71.10438729198184,26.928895612708022,7500000.0,5187500.0,-2312500.0,UFA,2033.0,7.0,63.0,8480817
Alexander Nikishin,CAR,D,24.4819,Offensive Defenseman,48.56278366111952,56.58093797276853,34.64447806354009,925000.0,5500000.0,4575000.0,UFA,2026.0,0.0,70.0,8482100
Mike Reilly,CAR,D,32.7036,Depth / 7th Defenseman,19.062027231467475,38.57791225416036,8.169440242057489,1100000.0,793750.0,-306250.0,UFA,2026.0,0.0,38.0,8476422
Jaccob Slavin,CAR,D,31.9042,Shutdown Defenseman,4.236006051437216,70.95310136157337,40.09077155824508,6396062.0,2500000.0,-3896062.0,UFA,2033.0,7.0,31.0,8476958
Sean Walker,CAR,D,31.3676,Offensive Defenseman,24.508320726172467,74.43267776096822,20.196671709531014,3600000.0,5187500.0,1587500.0,UFA,2029.0,3.0,71.0,8480336
Charlie Coyle,CBJ,C,34.0671,Defensive / PK Forward,87.44326777609682,76.09682299546142,94.25113464447806,5250000.0,3250000.0,-2000000.0,UFA,2026.0,0.0,72.0,8475745
Adam Fantilli,CBJ,C,21.4538,Offensive Driver F,85.17397881996975,33.28290468986384,71.40695915279879,950000.0,6350125.391333549,5400125.391333549,UFA,2026.0,0.0,72.0,8484166
Conor Garland,CBJ,R,30.0424,Offensive Driver F,58.24508320726173,47.95763993948563,42.208774583963695,6000000.0,3726095.561899521,-2273904.438100479,UFA,2032.0,6.0,50.0,8478856
Danton Heinen,CBJ,L,30.7269,Unknown,,,,2250000.0,,,UFA,2026.0,0.0,13.0,8478046
Boone Jenner,CBJ,C,32.7803,Defensive / PK Forward,76.2481089258699,64.14523449319213,66.56580937972768,3750000.0,3250000.0,-500000.0,UFA,2026.0,0.0,57.0,8476432
Kent Johnson,CBJ,C,23.4387,Depth / Bottom-6 F,46.89863842662632,21.482602118003026,12.329803328290469,1800000.0,775000.0,-1025000.0,UFA,2027.0,1.0,68.0,8482660
Isac Lundeström,CBJ,C,26.3874,Defensive / PK Forward,23.751891074130103,67.92738275340393,40.998487140695914,1300000.0,1000000.0,-300000.0,UFA,2027.0,1.0,58.0,8480806
Kirill Marchenko,CBJ,R,25.681,Offensive Driver F,93.34341906202724,20.574886535552196,77.3071104387292,3850000.0,6823170.027867538,2973170.027867538,UFA,2027.0,1.0,66.0,8480893
Mason Marchment,CBJ,L,30.7734,Offensive Driver F,62.93494704992436,18.305597579425115,31.316187594553707,4500000.0,2626562.7524938397,-1873437.2475061603,UFA,2026.0,0.0,29.0,8478975
Sean Monahan,CBJ,C,31.4552,Offensive Driver F,69.44024205748866,53.857791225416044,60.816944024205746,5500000.0,5452835.508353478,-47164.491646521725,UFA,2029.0,3.0,68.0,8477497
Mathieu Olivier,CBJ,R,29.1198,Depth / Bottom-6 F,66.26323751891074,64.90166414523449,63.086232980332824,3000000.0,1650000.0,-1350000.0,UFA,2031.0,5.0,59.0,8479671
Cole Sillinger,CBJ,C,22.8638,Depth / Bottom-6 F,59.30408472012103,56.12708018154312,46.59606656580938,2250000.0,1650000.0,-600000.0,UFA,2026.0,0.0,71.0,8482705
Dmitri Voronkov,CBJ,L,25.5414,Offensive Driver F,85.62783661119516,13.010590015128592,58.85022692889561,1750000.0,5279374.726112662,3529374.726112662,RFA,2028.0,2.0,62.0,8481716
Miles Wood,CBJ,L,30.5352,Depth / Bottom-6 F,52.49621785173979,47.806354009077154,33.88804841149773,2500000.0,1650000.0,-850000.0,UFA,2029.0,3.0,45.0,8477425
Jake Christiansen,CBJ,D,26.538,Depth / 7th Defenseman,0.9077155824508321,22.390317700453856,0.9077155824508321,975000.0,793750.0,-181250.0,UFA,2027.0,1.0,35.0,8481161
Dante Fabbro,CBJ,D,27.7673,Depth / 7th Defenseman,10.59001512859304,75.18910741301059,43.267776096823,4125000.0,775000.0,-3350000.0,UFA,2029.0,3.0,64.0,8479371
Erik Gudbranson,CBJ,D,34.2177,Shutdown Defenseman,1.5128593040847202,89.25869894099849,65.35552193645991,4000000.0,3750000.0,-250000.0,UFA,2026.0,0.0,27.0,8475790
Denton Mateychuk,CBJ,D,21.7057,Shutdown Defenseman,40.998487140695914,67.62481089258698,52.193645990922846,886666.0,2500000.0,1613334.0,RFA,2027.0,1.0,65.0,8483485
Ivan Provorov,CBJ,D,29.1992,Shutdown Defenseman,24.96217851739788,84.41754916792739,71.25567322239031,8500000.0,3750000.0,-4750000.0,UFA,2032.0,6.0,72.0,8478500
Damon Severson,CBJ,D,31.6359,Offensive Defenseman,36.45990922844176,56.278366111951584,22.54160363086233,6250000.0,5187500.0,-1062500.0,UFA,2031.0,5.0,71.0,8476923
Brendan Smith,CBJ,D,37.128,Unknown,,,,800000.0,,,UFA,2026.0,0.0,15.0,8474090
Zach Werenski,CBJ,D,28.6872,Offensive Defenseman,73.5249621785174,50.983358547655065,62.93494704992436,9583333.0,5500000.0,-4083333.0,UFA,2028.0,2.0,65.0,8478460
Egor Zamula,CBJ,D,25.9904,Unknown,,,,3658333.0,,,RFA,2028.0,2.0,13.0,8481178
Mikael Backlund,CGY,C,37.0267,Defensive / PK Forward,65.65809379727685,84.8714069591528,93.94856278366112,3250000.0,3250000.0,0.0,UFA,2028.0,2.0,72.0,8474150
John Beecher,CGY,C,24.9747,Unknown,,,,900000.0,,,UFA,2026.0,0.0,6.0,8481556
Blake Coleman,CGY,L,34.3272,Defensive / PK Forward,63.69137670196672,92.13313161875945,98.33585476550681,4900000.0,3250000.0,-1650000.0,UFA,2027.0,1.0,60.0,8476399
Matt Coronato,CGY,R,23.3648,Offensive Driver F,71.86081694402421,4.084720121028744,34.94704992435703,6500000.0,3000356.4136067787,-3499643.5863932213,UFA,2032.0,6.0,71.0,8482679
Joel Farabee,CGY,L,26.0835,Defensive / PK Forward,55.21936459909228,69.44024205748866,61.72465960665659,5000000.0,3250000.0,-1750000.0,UFA,2028.0,2.0,72.0,8480797
Morgan Frost,CGY,C,26.8693,Offensive Driver F,73.07110438729198,9.379727685325264,39.636913767019664,4375000.0,3472394.5405315943,-902605.4594684057,UFA,2027.0,1.0,72.0,8480028
Matvei Gridin,CGY,R,20.0712,Offensive Driver F,70.34795763993948,5.29500756429652,34.34190620272315,942500.0,2938563.214854927,1996063.2148549268,RFA,2028.0,2.0,28.0,8484860
Tyson Gross,CGY,C,23.5072,Unknown,,,,975000.0,,,RFA,2027.0,1.0,1.0,8486056
Samuel Honzek,CGY,L,21.3689,Unknown,,,,886666.0,,,RFA,2028.0,2.0,18.0,8484180
Jonathan Huberdeau,CGY,L,32.8104,Offensive Driver F,59.75794251134644,0.9077155824508321,20.574886535552196,10500000.0,1478115.8993695092,-9021884.10063049,UFA,2031.0,5.0,50.0,8476456
Adam Klapka,CGY,R,25.5305,Depth / Bottom-6 F,39.334341906202724,27.83661119515885,10.136157337367626,1250000.0,775000.0,-475000.0,RFA,2027.0,1.0,70.0,8483609
Ryan Lomberg,CGY,L,31.2964,Depth / Bottom-6 F,32.07261724659607,46.4447806354009,14.069591527987896,2000000.0,1000000.0,-1000000.0,UFA,2026.0,0.0,57.0,8479066
Victor Olofsson,CGY,L,30.6913,Depth / Bottom-6 F,70.49924357034796,6.202723146747353,24.05446293494705,1575000.0,1000000.0,-575000.0,UFA,2026.0,0.0,60.0,8478109
Martin Pospisil,CGY,C,26.3518,Unknown,,,,2500000.0,,,UFA,2029.0,3.0,18.0,8481028
Yegor Sharangovich,CGY,C,27.8056,Offensive Driver F,61.72465960665659,35.55219364599092,39.334341906202724,5750000.0,3442307.1327828215,-2307692.8672171785,UFA,2030.0,4.0,68.0,8481068
Ryan Strome,CGY,C,32.7091,Depth / Bottom-6 F,56.429652042360054,18.759455370650528,17.851739788199698,5000000.0,1000000.0,-4000000.0,UFA,2027.0,1.0,33.0,8476458
Connor Zary,CGY,C,24.501,Depth / Bottom-6 F,63.2375189107413,19.818456883509832,25.416036308623298,3775000.0,1000000.0,-2775000.0,UFA,2028.0,2.0,67.0,8482074
Kevin Bahl,CGY,D,25.7467,Shutdown Defenseman,12.859304084720122,90.01512859304086,74.43267776096822,5350000.0,3750000.0,-1600000.0,UFA,2031.0,5.0,71.0,8480860
Jake Bean,CGY,D,27.7974,Unknown,,,,1750000.0,,,UFA,2026.0,0.0,16.0,8479402
Hunter Brzustewicz,CGY,D,21.3224,Depth / 7th Defenseman,5.446293494704992,24.81089258698941,1.5128593040847202,950000.0,793750.0,-156250.0,RFA,2027.0,1.0,25.0,8484150
Joel Hanley,CGY,D,34.8008,Depth / 7th Defenseman,2.26928895612708,69.28895612708018,30.862329803328294,1750000.0,775000.0,-975000.0,UFA,2027.0,1.0,68.0,8477810
Yan Kuznetsov,CGY,D,24.0493,Shutdown Defenseman,13.161875945537066,84.26626323751891,63.842662632375195,812500.0,2500000.0,1687500.0,RFA,2027.0,1.0,52.0,8482165
Olli Määttä,CGY,D,31.5948,Depth / 7th Defenseman,19.36459909228442,13.161875945537066,0.7564296520423601,3500000.0,793750.0,-2706250.0,UFA,2028.0,2.0,22.0,8476874
Brayden Pachal,CGY,D,26.5927,Depth / 7th Defenseman,2.723146747352496,60.66565809379728,22.087745839636913,1187500.0,812500.0,-375000.0,UFA,2027.0,1.0,32.0,8481167
Zayne Parekh,CGY,D,20.1095,Offensive Defenseman,18.456883509833585,1.5128593040847202,0.45385779122541603,942500.0,1500000.0,557500.0,UFA,2028.0,2.0,27.0,8484768
Zach Whitecloud,CGY,D,29.3251,Shutdown Defenseman,5.597579425113464,83.2072617246596,58.54765506807866,2750000.0,2500000.0,-250000.0,UFA,2028.0,2.0,47.0,8480727
Connor Bedard,CHI,C,20.6927,Offensive Driver F,95.31013615733737,7.715582450832073,69.7428139183056,950000.0,6213225.549858732,5263225.549858732,UFA,2026.0,0.0,60.0,8484144
Tyler Bertuzzi,CHI,L,31.0856,Offensive Driver F,91.67927382753403,4.689863842662632,62.78366111951589,5500000.0,5624159.518953844,124159.51895384397,UFA,2028.0,2.0,70.0,8477479
Sacha Boisvert,CHI,C,20.0274,Unknown,,,,974167.0,,,RFA,2028.0,2.0,2.0,8484793
Andre Burakovsky,CHI,L,31.1266,Offensive Driver F,59.001512859304086,8.472012102874432,22.692889561270803,5500000.0,1709615.0124868115,-3790384.9875131883,UFA,2027.0,1.0,67.0,8477444
Ryan Donato,CHI,C,29.963,Depth / Bottom-6 F,52.344931921331316,16.338880484114977,14.22087745839637,4000000.0,1000000.0,-3000000.0,UFA,2029.0,3.0,73.0,8477987
Anton Frondell,CHI,C,18.8884,Unknown,,,,975000.0,,,RFA,2028.0,2.0,3.0,8485391
Ryan Greene,CHI,C,22.4312,Defensive / PK Forward,48.41149773071105,59.90922844175491,44.175491679273826,950000.0,1100000.0,150000.0,UFA,2027.0,1.0,72.0,8483450
Sam Lafferty,CHI,C,31.0582,Depth / Bottom-6 F,14.37216338880484,4.992435703479576,0.30257186081694404,2000000.0,775000.0,-1225000.0,UFA,2026.0,0.0,26.0,8478043
Nick Lardis,CHI,L,20.7173,Depth / Bottom-6 F,75.642965204236,6.959152798789712,29.500756429652043,865000.0,1000000.0,135000.0,RFA,2028.0,2.0,32.0,8484185
Andrew Mangiapane,CHI,L,29.9767,Depth / Bottom-6 F,37.518910741301056,29.34947049924357,9.984871406959153,3600000.0,775000.0,-2825000.0,UFA,2027.0,1.0,52.0,8478233
